Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,-1.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
2.840000,0.386092,1.363879,1.372792,1.366161,1.396259,1.364154,1.359832,1.375473
2.850000,0.381000,1.368970,1.377884,1.363615,1.393713,1.364154,1.354739,1.375473
2.860000,0.388638,1.376607,1.377884,1.366161,1.388621,1.366700,1.367470,1.385657
2.870000,0.388638,1.368970,1.367700,1.361069,1.396259,1.364154,1.364924,1.388204
2.880000,0.386092,1.368970,1.372792,1.361069,1.396259,1.369245,1.359832,1.380565
2.890000,0.386092,1.366425,1.375338,1.366161,1.403897,1.364154,1.352193,1.372927
2.900000,0.386092,1.376607,1.382975,1.361069,1.388621,1.366700,1.362378,1.385657
2.910000,0.381000,1.368970,1.377884,1.373799,1.401351,1.364154,1.354739,1.380565
2.920000,0.383546,1.376607,1.375338,1.358523,1.388621,1.366700,1.362378,1.385657
2.930000,0.388638,1.376607,1.370246,1.361069,1.396259,1.364154,1.364924,1.385657
2.940000,0.383546,1.366425,1.377884,1.371253,1.403897,1.366700,1.359832,1.375473
2.950000,0.388638,1.368970,1.377884,1.361069,1.396259,1.371791,1.367470,1.380565
2.960000,0.383546,1.368970,1.382975,1.371253,1.393713,1.359063,1.362378,1.383111
2.970000,0.378454,1.363879,1.377884,1.366161,1.401351,1.364154,1.354739,1.372927
2.980000,0.386092,1.376607,1.377884,1.366161,1.391167,1.366700,1.367470,1.385657
2.990000,0.383546,1.368970,1.382975,1.371253,1.396259,1.364154,1.354739,1.375473
3.000000,0.386092,1.368970,1.370246,1.366161,1.403897,1.371791,1.362378,1.383111
3.010000,0.381000,1.363879,1.385521,1.371253,1.396259,1.359063,1.354739,1.380565
3.020000,0.391184,1.371516,1.375338,1.358523,1.391167,1.374336,1.367470,1.383111
3.030000,0.386092,1.371516,1.385521,1.371253,1.393713,1.364154,1.364924,1.383111
3.040000,0.383546,1.363879,1.370246,1.366161,1.396259,1.364154,1.359832,1.375473
3.050000,0.386092,1.379153,1.382975,1.366161,1.396259,1.361609,1.359832,1.388204
3.060000,0.388638,1.363879,1.370246,1.366161,1.396259,1.371791,1.359832,1.375473
3.070000,0.378454,1.371516,1.380430,1.371253,1.401351,1.359063,1.352193,1.383111
3.080000,0.388638,1.366425,1.377884,1.358523,1.396259,1.364154,1.367470,1.385657
3.090000,0.383546,1.368970,1.385521,1.371253,1.396259,1.361609,1.362378,1.383111
3.100000,0.393730,1.376607,1.377884,1.366161,1.391167,1.364154,1.367470,1.385657
3.110000,0.383546,1.363879,1.370246,1.366161,1.403897,1.366700,1.359832,1.375473
3.120000,0.386092,1.363879,1.377884,1.371253,1.401351,1.364154,1.359832,1.375473
3.130000,0.386092,1.363879,1.372792,1.366161,1.403897,1.366700,1.357285,1.375473
3.140000,0.386092,1.363879,1.382975,1.371253,1.393713,1.361609,1.362378,1.380565
3.150000,0.391184,1.368970,1.375338,1.355977,1.393713,1.371791,1.364924,1.380565
3.160000,0.386092,1.376607,1.375338,1.361069,1.391167,1.366700,1.364924,1.385657
3.170000,0.386092,1.376607,1.385521,1.366161,1.391167,1.366700,1.359832,1.388204
3.180000,0.381000,1.368970,1.380430,1.371253,1.401351,1.366700,1.362378,1.380565
3.190000,0.386092,1.363879,1.375338,1.366161,1.396259,1.366700,1.362378,1.375473
3.200000,0.391184,1.368970,1.380430,1.361069,1.388621,1.366700,1.364924,1.388204
3.210000,0.381000,1.368970,1.380430,1.371253,1.401351,1.359063,1.352193,1.380565
3.220000,0.386092,1.363879,1.372792,1.371253,1.401351,1.364154,1.362378,1.378019
3.230000,0.386092,1.374062,1.385521,1.366161,1.391167,1.366700,1.359832,1.388204
3.240000,0.386092,1.363879,1.375338,1.368707,1.403897,1.364154,1.362378,1.375473
3.250000,0.388638,1.376607,1.385521,1.363615,1.388621,1.364154,1.362378,1.385657
3.260000,0.383546,1.368970,1.377884,1.373799,1.401351,1.366700,1.354739,1.383111
3.270000,0.391184,1.368970,1.380430,1.366161,1.393713,1.374336,1.367470,1.380565
3.280000,0.383546,1.371516,1.382975,1.366161,1.388621,1.359063,1.362378,1.380565
3.290000,0.386092,1.368970,1.370246,1.355977,1.401351,1.371791,1.359832,1.380565
3.300000,0.381000,1.366425,1.385521,1.371253,1.393713,1.366700,1.354739,1.380565
3.310000,0.386092,1.376607,1.382975,1.366161,1.396259,1.364154,1.362378,1.388204
3.320000,0.378454,1.371516,1.377884,1.373799,1.396259,1.359063,1.357285,1.383111
3.330000,0.383546,1.368970,1.372792,1.355977,1.401351,1.369245,1.359832,1.380565
3.340000,0.386092,1.376607,1.385521,1.366161,1.391167,1.366700,1.362378,1.385657
3.350000,0.381000,1.363879,1.372792,1.366161,1.401351,1.364154,1.359832,1.375473
3.360000,0.388638,1.368970,1.377884,1.361069,1.386075,1.371791,1.367470,1.380565
3.370000,0.378454,1.366425,1.377884,1.366161,1.393713,1.364154,1.354739,1.375473
3.380000,0.388638,1.376607,1.377884,1.366161,1.396259,1.366700,1.364924,1.385657
3.390000,0.378454,1.363879,1.380430,1.366161,1.396259,1.364154,1.354739,1.375473
3.400000,0.386092,1.368970,1.377884,1.358523,1.391167,1.366700,1.364924,1.380565
3.410000,0.375908,1.371516,1.377884,1.371253,1.396259,1.359063,1.354739,1.378019
3.420000,0.391184,1.368970,1.377884,1.361069,1.393713,1.374336,1.367470,1.380565
3.430000,0.381000,1.368970,1.382975,1.363615,1.393713,1.359063,1.362378,1.380565
3.440000,0.386092,1.363879,1.372792,1.366161,1.396259,1.364154,1.359832,1.375473
3.450000,0.375908,1.371516,1.375338,1.371253,1.401351,1.361609,1.352193,1.380565
3.460000,0.386092,1.376607,1.382975,1.363615,1.391167,1.366700,1.362378,1.385657
3.470000,0.383546,1.363879,1.372792,1.366161,1.403897,1.364154,1.359832,1.370381
3.480000,0.383546,1.376607,1.385521,1.363615,1.396259,1.364154,1.354739,1.385657
3.490000,0.383546,1.363879,1.370246,1.366161,1.401351,1.374336,1.357285,1.375473
3.500000,0.388638,1.376607,1.375338,1.366161,1.388621,1.359063,1.367470,1.385657
3.510000,0.383546,1.374062,1.380430,1.366161,1.396259,1.366700,1.359832,1.385657
3.520000,0.383546,1.368970,1.375338,1.371253,1.401351,1.359063,1.354739,1.383111
3.530000,0.388638,1.371516,1.377884,1.361069,1.391167,1.369245,1.364924,1.380565
3.540000,0.391184,1.363879,1.372792,1.368707,1.396259,1.371791,1.362378,1.375473
3.550000,0.375908,1.371516,1.377884,1.373799,1.396259,1.359063,1.357285,1.380565
3.560000,0.386092,1.371516,1.372792,1.366161,1.401351,1.371791,1.359832,1.383111
3.570000,0.388638,1.374062,1.382975,1.363615,1.388621,1.364154,1.359832,1.388204
3.580000,0.391184,1.368970,1.380430,1.361069,1.388621,1.371791,1.367470,1.383111
3.590000,0.381000,1.363879,1.382975,1.368707,1.396259,1.364154,1.354739,1.383111
3.600000,0.388638,1.376607,1.377884,1.358523,1.396259,1.364154,1.367470,1.385657
3.610000,0.386092,1.363879,1.377884,1.363615,1.401351,1.366700,1.359832,1.375473
3.620000,0.381000,1.374062,1.382975,1.366161,1.393713,1.361609,1.354739,1.380565
3.630000,0.388638,1.366425,1.372792,1.363615,1.396259,1.371791,1.362378,1.385657
3.640000,0.388638,1.376607,1.377884,1.358523,1.391167,1.364154,1.362378,1.388204
3.650000,0.381000,1.363879,1.377884,1.366161,1.401351,1.366700,1.359832,1.375473
3.660000,0.383546,1.376607,1.380430,1.366161,1.388621,1.361609,1.362378,1.388204
3.670000,0.383546,1.366425,1.375338,1.366161,1.403897,1.374336,1.359832,1.380565
3.680000,0.393730,1.371516,1.377884,1.366161,1.391167,1.364154,1.367470,1.388204
3.690000,0.381000,1.368970,1.375338,1.366161,1.396259,1.359063,1.359832,1.380565
3.700000,0.383546,1.368970,1.370246,1.358523,1.396259,1.366700,1.359832,1.380565
3.710000,0.378454,1.363879,1.382975,1.371253,1.396259,1.364154,1.354739,1.372927
3.720000,0.388638,1.376607,1.372792,1.358523,1.393713,1.366700,1.367470,1.385657
3.730000,0.378454,1.368970,1.382975,1.371253,1.396259,1.364154,1.354739,1.375473
3.740000,0.386092,1.368970,1.370246,1.363615,1.403897,1.369245,1.359832,1.380565
3.750000,0.386092,1.376607,1.377884,1.366161,1.391167,1.359063,1.362378,1.383111
3.760000,0.391184,1.363879,1.372792,1.366161,1.393713,1.371791,1.362378,1.380565
3.770000,0.386092,1.376607,1.377884,1.361069,1.391167,1.366700,1.362378,1.385657
3.780000,0.391184,1.368970,1.372792,1.366161,1.396259,1.374336,1.364924,1.380565
3.790000,0.386092,1.368970,1.377884,1.371253,1.403897,1.361609,1.354739,1.380565
3.800000,0.375908,1.376607,1.375338,1.366161,1.396259,1.359063,1.359832,1.383111
3.810000,0.391184,1.368970,1.377884,1.361069,1.391167,1.364154,1.367470,1.380565
3.820000,0.386092,1.363879,1.375338,1.373799,1.401351,1.364154,1.359832,1.375473
3.830000,0.388638,1.368970,1.375338,1.368707,1.393713,1.371791,1.367470,1.380565
3.840000,0.386092,1.371516,1.377884,1.373799,1.396259,1.361609,1.354739,1.380565
3.850000,0.391184,1.371516,1.375338,1.361069,1.388621,1.366700,1.367470,1.380565
3.860000,0.386092,1.363879,1.377884,1.371253,1.401351,1.366700,1.362378,1.375473
3.870000,0.378454,1.376607,1.382975,1.366161,1.396259,1.361609,1.359832,1.388204
3.880000,0.388638,1.368970,1.372792,1.366161,1.403897,1.371791,1.359832,1.380565
3.890000,0.383546,1.371516,1.385521,1.371253,1.391167,1.361609,1.364924,1.378019
3.900000,0.381000,1.368970,1.372792,1.358523,1.393713,1.371791,1.359832,1.380565
3.910000,0.378454,1.366425,1.377884,1.363615,1.401351,1.371791,1.352193,1.375473
3.920000,0.383546,1.371516,1.377884,1.366161,1.391167,1.361609,1.359832,1.385657
3.930000,0.383546,1.371516,1.372792,1.366161,1.401351,1.369245,1.359832,1.385657
3.940000,0.381000,1.376607,1.382975,1.363615,1.396259,1.359063,1.354739,1.380565
3.950000,0.391184,1.368970,1.375338,1.366161,1.396259,1.371791,1.364924,1.380565
3.960000,0.381000,1.368970,1.377884,1.366161,1.393713,1.359063,1.362378,1.383111
3.970000,0.391184,1.368970,1.377884,1.361069,1.388621,1.364154,1.364924,1.380565
3.980000,0.386092,1.363879,1.377884,1.371253,1.401351,1.364154,1.362378,1.375473
3.990000,0.386092,1.368970,1.382975,1.366161,1.391167,1.361609,1.362378,1.380565
6.000000,0.383546,1.363879,1.380430,1.371253,1.403897,1.364154,1.357285,1.375473
6.010000,0.378454,1.371516,1.377884,1.371253,1.396259,1.359063,1.354739,1.380565
6.020000,0.381000,1.368970,1.380430,1.371253,1.396259,1.361609,1.354739,1.380565
6.030000,0.378454,1.368970,1.382975,1.363615,1.396259,1.359063,1.362378,1.383111
6.040000,0.386092,1.376607,1.382975,1.366161,1.391167,1.361609,1.362378,1.380565
6.050000,0.391184,1.376607,1.372792,1.358523,1.396259,1.366700,1.364924,1.380565
6.060000,0.391184,1.371516,1.375338,1.366161,1.396259,1.369245,1.367470,1.383111
6.070000,0.391184,1.366425,1.372792,1.366161,1.393713,1.371791,1.359832,1.378019
6.080000,0.378454,1.363879,1.375338,1.366161,1.401351,1.374336,1.354739,1.372927
6.090000,0.378454,1.368970,1.385521,1.371253,1.396259,1.366700,1.354739,1.380565
6.100000,0.381000,1.368970,1.377884,1.371253,1.403897,1.359063,1.354739,1.378019
6.110000,0.378454,1.371516,1.377884,1.371253,1.396259,1.359063,1.354739,1.380565
6.120000,0.378454,1.371516,1.377884,1.371253,1.393713,1.359063,1.352193,1.383111
6.130000,0.386092,1.368970,1.377884,1.363615,1.388621,1.359063,1.367470,1.388204
6.140000,0.383546,1.371516,1.377884,1.366161,1.388621,1.359063,1.367470,1.383111
6.150000,0.391184,1.363879,1.372792,1.366161,1.396259,1.371791,1.367470,1.372927
6.160000,0.386092,1.363879,1.377884,1.363615,1.403897,1.371791,1.354739,1.375473
6.170000,0.378454,1.363879,1.377884,1.371253,1.393713,1.364154,1.357285,1.375473
6.180000,0.378454,1.368970,1.377884,1.373799,1.403897,1.364154,1.354739,1.380565
6.190000,0.378454,1.368970,1.377884,1.363615,1.398805,1.359063,1.362378,1.380565
6.200000,0.378454,1.366425,1.385521,1.371253,1.396259,1.366700,1.362378,1.380565
6.210000,0.378454,1.371516,1.380430,1.371253,1.396259,1.364154,1.354739,1.375473
6.220000,0.378454,1.368970,1.385521,1.366161,1.396259,1.359063,1.354739,1.383111
6.230000,0.386092,1.376607,1.385521,1.363615,1.396259,1.359063,1.362378,1.385657
6.240000,0.383546,1.376607,1.377884,1.358523,1.391167,1.364154,1.359832,1.388204
6.250000,0.386092,1.376607,1.377884,1.361069,1.388621,1.364154,1.364924,1.388204
6.260000,0.391184,1.368970,1.380430,1.358523,1.393713,1.374336,1.364924,1.380565
6.270000,0.391184,1.371516,1.375338,1.361069,1.391167,1.371791,1.367470,1.380565
6.280000,0.391184,1.368970,1.382975,1.361069,1.391167,1.364154,1.364924,1.385657
6.290000,0.391184,1.368970,1.377884,1.358523,1.393713,1.366700,1.364924,1.388204
6.300000,0.386092,1.368970,1.372792,1.366161,1.403897,1.371791,1.362378,1.385657
6.310000,0.381000,1.368970,1.382975,1.368707,1.396259,1.366700,1.362378,1.378019
6.320000,0.388638,1.376607,1.372792,1.361069,1.396259,1.371791,1.367470,1.380565
6.330000,0.383546,1.363879,1.380430,1.371253,1.401351,1.364154,1.357285,1.375473
6.340000,0.386092,1.376607,1.382975,1.363615,1.396259,1.366700,1.359832,1.385657
6.350000,0.388638,1.368970,1.377884,1.358523,1.396259,1.371791,1.364924,1.380565
6.360000,0.378454,1.363879,1.382975,1.371253,1.396259,1.364154,1.354739,1.380565
6.370000,0.391184,1.368970,1.377884,1.358523,1.393713,1.371791,1.367470,1.380565
6.380000,0.381000,1.371516,1.377884,1.371253,1.396259,1.361609,1.354739,1.380565
6.390000,0.386092,1.376607,1.382975,1.366161,1.388621,1.366700,1.359832,1.385657
6.400000,0.388638,1.371516,1.377884,1.361069,1.396259,1.371791,1.367470,1.383111
6.410000,0.383546,1.363879,1.372792,1.366161,1.396259,1.364154,1.367470,1.375473
6.420000,0.378454,1.371516,1.377884,1.371253,1.401351,1.359063,1.354739,1.372927
6.430000,0.391184,1.376607,1.377884,1.366161,1.391167,1.359063,1.367470,1.388204
6.440000,0.386092,1.376607,1.377884,1.361069,1.388621,1.364154,1.359832,1.385657
6.450000,0.386092,1.363879,1.377884,1.366161,1.403897,1.366700,1.354739,1.375473
6.460000,0.383546,1.368970,1.382975,1.366161,1.396259,1.359063,1.352193,1.380565
6.470000,0.386092,1.376607,1.382975,1.358523,1.388621,1.364154,1.367470,1.388204
6.480000,0.381000,1.363879,1.372792,1.366161,1.403897,1.371791,1.359832,1.380565
6.490000,0.381000,1.363879,1.385521,1.371253,1.393713,1.364154,1.354739,1.375473
6.500000,0.391184,1.376607,1.377884,1.363615,1.396259,1.364154,1.367470,1.385657
6.510000,0.386092,1.363879,1.375338,1.363615,1.401351,1.364154,1.357285,1.375473
6.520000,0.386092,1.368970,1.382975,1.371253,1.396259,1.366700,1.362378,1.380565
6.530000,0.393730,1.374062,1.377884,1.358523,1.388621,1.371791,1.367470,1.380565
6.540000,0.386092,1.363879,1.377884,1.371253,1.401351,1.364154,1.357285,1.372927
6.550000,0.386092,1.376607,1.382975,1.363615,1.396259,1.361609,1.354739,1.385657
6.560000,0.383546,1.376607,1.377884,1.358523,1.388621,1.364154,1.367470,1.385657
6.570000,0.383546,1.368970,1.372792,1.358523,1.401351,1.374336,1.359832,1.380565
6.580000,0.386092,1.368970,1.385521,1.373799,1.396259,1.359063,1.362378,1.383111
6.590000,0.386092,1.376607,1.377884,1.366161,1.388621,1.361609,1.367470,1.385657
6.600000,0.391184,1.379153,1.370246,1.361069,1.393713,1.366700,1.367470,1.385657
6.610000,0.386092,1.371516,1.372792,1.366161,1.401351,1.369245,1.362378,1.380565
6.620000,0.378454,1.363879,1.377884,1.363615,1.401351,1.364154,1.354739,1.375473
6.630000,0.378454,1.376607,1.382975,1.366161,1.391167,1.366700,1.362378,1.385657
6.640000,0.391184,1.366425,1.377884,1.366161,1.396259,1.374336,1.359832,1.380565
6.650000,0.381000,1.371516,1.377884,1.371253,1.393713,1.364154,1.354739,1.375473
6.660000,0.391184,1.376607,1.380430,1.361069,1.393713,1.366700,1.364924,1.385657
6.670000,0.378454,1.363879,1.377884,1.373799,1.401351,1.364154,1.362378,1.375473
6.680000,0.386092,1.379153,1.385521,1.366161,1.393713,1.359063,1.354739,1.383111
6.690000,0.383546,1.366425,1.372792,1.361069,1.393713,1.369245,1.359832,1.380565
6.700000,0.386092,1.368970,1.377884,1.368707,1.401351,1.364154,1.354739,1.380565
6.710000,0.378454,1.379153,1.385521,1.366161,1.391167,1.366700,1.354739,1.385657
6.720000,0.381000,1.366425,1.377884,1.371253,1.393713,1.364154,1.357285,1.375473
6.730000,0.391184,1.363879,1.372792,1.366161,1.403897,1.366700,1.362378,1.378019
6.740000,0.383546,1.368970,1.382975,1.366161,1.388621,1.359063,1.359832,1.380565
6.750000,0.391184,1.368970,1.375338,1.361069,1.391167,1.371791,1.367470,1.380565
6.760000,0.386092,1.366425,1.370246,1.366161,1.401351,1.364154,1.359832,1.375473
6.770000,0.378454,1.368970,1.382975,1.366161,1.396259,1.359063,1.362378,1.383111
6.780000,0.386092,1.368970,1.372792,1.361069,1.398805,1.371791,1.359832,1.383111
6.790000,0.383546,1.366425,1.385521,1.371253,1.391167,1.361609,1.359832,1.380565
6.800000,0.383546,1.371516,1.372792,1.366161,1.401351,1.371791,1.362378,1.380565
6.810000,0.383546,1.371516,1.385521,1.371253,1.398805,1.359063,1.362378,1.380565
6.820000,0.388638,1.376607,1.377884,1.366161,1.388621,1.366700,1.364924,1.385657
6.830000,0.386092,1.363879,1.380430,1.366161,1.401351,1.371791,1.362378,1.380565
6.840000,0.378454,1.363879,1.382975,1.371253,1.401351,1.361609,1.354739,1.380565
6.850000,0.391184,1.371516,1.380430,1.366161,1.396259,1.371791,1.364924,1.380565
6.860000,0.378454,1.363879,1.377884,1.366161,1.393713,1.364154,1.354739,1.380565
6.870000,0.378454,1.376607,1.385521,1.366161,1.396259,1.359063,1.359832,1.380565
6.880000,0.391184,1.376607,1.375338,1.366161,1.398805,1.364154,1.367470,1.385657
6.890000,0.386092,1.371516,1.372792,1.366161,1.401351,1.371791,1.359832,1.385657
6.900000,0.375908,1.363879,1.377884,1.366161,1.393713,1.364154,1.357285,1.375473
6.910000,0.386092,1.376607,1.375338,1.361069,1.391167,1.364154,1.362378,1.388204
6.920000,0.391184,1.368970,1.375338,1.366161,1.396259,1.371791,1.364924,1.380565
6.930000,0.378454,1.371516,1.372792,1.373799,1.403897,1.366700,1.354739,1.375473
6.940000,0.383546,1.376607,1.382975,1.366161,1.396259,1.359063,1.362378,1.385657
6.950000,0.388638,1.368970,1.372792,1.366161,1.393713,1.371791,1.364924,1.380565
6.960000,0.386092,1.371516,1.377884,1.366161,1.401351,1.374336,1.359832,1.380565
6.970000,0.391184,1.366425,1.370246,1.366161,1.396259,1.371791,1.362378,1.378019
6.980000,0.381000,1.371516,1.382975,1.363615,1.396259,1.359063,1.354739,1.380565
6.990000,0.393730,1.371516,1.375338,1.358523,1.396259,1.366700,1.367470,1.385657
7.000000,0.383546,1.371516,1.385521,1.366161,1.396259,1.361609,1.352193,1.380565
7.010000,0.386092,1.368970,1.375338,1.361069,1.391167,1.374336,1.364924,1.380565
7.020000,0.383546,1.363879,1.377884,1.366161,1.403897,1.371791,1.354739,1.380565
7.030000,0.383546,1.371516,1.377884,1.366161,1.391167,1.359063,1.362378,1.380565
7.040000,0.391184,1.376607,1.377884,1.366161,1.396259,1.364154,1.364924,1.390750
7.050000,0.391184,1.376607,1.377884,1.358523,1.396259,1.369245,1.364924,1.388204
7.060000,0.386092,1.366425,1.377884,1.366161,1.401351,1.374336,1.354739,1.375473
7.070000,0.378454,1.366425,1.380430,1.373799,1.403897,1.366700,1.362378,1.375473
7.080000,0.391184,1.376607,1.375338,1.366161,1.391167,1.361609,1.364924,1.385657
7.090000,0.386092,1.371516,1.372792,1.358523,1.398805,1.371791,1.362378,1.380565
7.100000,0.378454,1.363879,1.377884,1.363615,1.396259,1.364154,1.354739,1.372927
7.110000,0.378454,1.363879,1.382975,1.371253,1.396259,1.366700,1.354739,1.383111
7.120000,0.381000,1.371516,1.382975,1.366161,1.393713,1.359063,1.359832,1.380565
7.130000,0.386092,1.376607,1.385521,1.363615,1.388621,1.366700,1.362378,1.388204
7.140000,0.391184,1.371516,1.370246,1.368707,1.396259,1.371791,1.367470,1.383111
7.150000,0.381000,1.366425,1.377884,1.366161,1.396259,1.366700,1.357285,1.375473
7.160000,0.388638,1.371516,1.375338,1.361069,1.396259,1.371791,1.367470,1.380565
7.170000,0.381000,1.368970,1.375338,1.373799,1.396259,1.361609,1.357285,1.380565
7.180000,0.383546,1.376607,1.375338,1.361069,1.388621,1.366700,1.367470,1.388204
7.190000,0.388638,1.371516,1.372792,1.355977,1.396259,1.369245,1.362378,1.383111
7.200000,0.383546,1.371516,1.370246,1.366161,1.401351,1.371791,1.362378,1.380565
7.210000,0.386092,1.368970,1.377884,1.371253,1.396259,1.364154,1.354739,1.375473
7.220000,0.378454,1.371516,1.385521,1.371253,1.396259,1.364154,1.362378,1.378019
7.230000,0.378454,1.368970,1.385521,1.371253,1.396259,1.364154,1.362378,1.375473
7.240000,0.378454,1.371516,1.385521,1.371253,1.396259,1.366700,1.354739,1.375473
7.250000,0.386092,1.366425,1.377884,1.366161,1.388621,1.361609,1.359832,1.380565
7.260000,0.383546,1.368970,1.377884,1.366161,1.388621,1.361609,1.362378,1.388204
7.270000,0.386092,1.376607,1.385521,1.366161,1.396259,1.366700,1.362378,1.385657
7.280000,0.383546,1.374062,1.385521,1.361069,1.388621,1.366700,1.362378,1.385657
7.290000,0.383546,1.366425,1.377884,1.366161,1.398805,1.369245,1.362378,1.383111
7.300000,0.386092,1.376607,1.377884,1.366161,1.388621,1.366700,1.362378,1.388204
7.310000,0.391184,1.376607,1.377884,1.363615,1.396259,1.364154,1.364924,1.388204
7.320000,0.383546,1.371516,1.372792,1.366161,1.401351,1.374336,1.359832,1.380565
7.330000,0.386092,1.371516,1.385521,1.371253,1.396259,1.364154,1.364924,1.383111
7.340000,0.386092,1.376607,1.375338,1.366161,1.391167,1.356517,1.367470,1.383111
7.350000,0.391184,1.366425,1.372792,1.358523,1.393713,1.366700,1.370016,1.385657
7.360000,0.383546,1.366425,1.377884,1.366161,1.401351,1.371791,1.359832,1.378019
7.370000,0.378454,1.368970,1.382975,1.366161,1.396259,1.359063,1.354739,1.383111
7.380000,0.378454,1.371516,1.385521,1.366161,1.393713,1.361609,1.362378,1.383111
7.390000,0.393730,1.368970,1.370246,1.366161,1.396259,1.371791,1.367470,1.380565
7.400000,0.381000,1.363879,1.380430,1.373799,1.398805,1.364154,1.359832,1.375473
7.410000,0.378454,1.371516,1.385521,1.363615,1.393713,1.359063,1.362378,1.380565
7.420000,0.386092,1.368970,1.375338,1.361069,1.386075,1.366700,1.367470,1.388204
7.430000,0.378454,1.363879,1.377884,1.366161,1.401351,1.366700,1.354739,1.375473
7.440000,0.383546,1.376607,1.382975,1.366161,1.391167,1.366700,1.362378,1.388204
7.450000,0.391184,1.368970,1.372792,1.366161,1.396259,1.371791,1.367470,1.380565
7.460000,0.386092,1.376607,1.382975,1.363615,1.391167,1.366700,1.359832,1.385657
7.470000,0.381000,1.366425,1.372792,1.363615,1.401351,1.364154,1.362378,1.375473
7.480000,0.383546,1.374062,1.375338,1.361069,1.388621,1.366700,1.367470,1.385657
7.490000,0.383546,1.368970,1.377884,1.371253,1.401351,1.364154,1.357285,1.380565
7.500000,0.391184,1.368970,1.377884,1.363615,1.393713,1.374336,1.364924,1.383111
7.510000,0.388638,1.368970,1.377884,1.358523,1.396259,1.371791,1.364924,1.380565
7.520000,0.383546,1.376607,1.377884,1.366161,1.388621,1.359063,1.367470,1.388204
7.530000,0.381000,1.371516,1.385521,1.371253,1.396259,1.366700,1.357285,1.375473
7.540000,0.383546,1.376607,1.380430,1.363615,1.388621,1.361609,1.364924,1.385657
